date_maj;origin;dest;horizon;date_cible;lowest_price;price_level;typical_min;typical_max;devise
2026-09-07;FSC;MRS;J120;2027-01-05;80;normal;80;245;EUR
2026-09-07;FSC;MRS;J90;2026-12-06;165;normal;80;260;EUR
2026-09-07;FSC;MRS;J60;2026-11-06;131;normal;80;265;EUR
2026-09-07;FSC;MRS;J30;2026-10-07;157;normal;130;260;EUR
2026-09-07;FSC;MRS;J7;2026-09-14;268;élevé;140;260;EUR
