date_maj;origin;dest;horizon;date_cible;lowest_price;price_level;typical_min;typical_max;devise
2026-09-07;CDG;FSC;J120;2027-01-05;219;;;;EUR
2026-09-07;CDG;FSC;J90;2026-12-06;195;normal;195;470;EUR
2026-09-07;CDG;FSC;J60;2026-11-06;291;;;;EUR
2026-09-07;CDG;FSC;J30;2026-10-07;219;;;;EUR
2026-09-07;CDG;FSC;J7;2026-09-14;284;normal;75;335;EUR
