date_maj;origin;dest;horizon;date_cible;lowest_price;price_level;typical_min;typical_max;devise
2026-09-07;MRS;BIA;J120;2027-01-05;76;bas;80;220;EUR
2026-09-07;MRS;BIA;J90;2026-12-06;122;normal;75;245;EUR
2026-09-07;MRS;BIA;J60;2026-11-06;122;normal;75;240;EUR
2026-09-07;MRS;BIA;J30;2026-10-07;148;normal;75;220;EUR
2026-09-07;MRS;BIA;J7;2026-09-14;233;élevé;75;210;EUR
