date_maj;origin;dest;horizon;date_cible;lowest_price;price_level;typical_min;typical_max;devise
2026-09-07;ORY;CLY;J120;2027-01-05;81;bas;85;260;EUR
2026-09-07;ORY;CLY;J90;2026-12-06;80;;;;EUR
2026-09-07;ORY;CLY;J60;2026-11-06;138;;;;EUR
2026-09-07;ORY;CLY;J30;2026-10-07;154;normal;130;305;EUR
2026-09-07;ORY;CLY;J7;2026-09-14;281;élevé;125;280;EUR
