date_maj;origin;dest;horizon;date_cible;lowest_price;price_level;typical_min;typical_max;devise
2026-09-07;MRS;FSC;J120;2027-01-05;76;bas;80;245;EUR
2026-09-07;MRS;FSC;J90;2026-12-06;76;bas;90;285;EUR
2026-09-07;MRS;FSC;J60;2026-11-06;122;normal;75;260;EUR
2026-09-07;MRS;FSC;J30;2026-10-07;148;normal;115;240;EUR
2026-09-07;MRS;FSC;J7;2026-09-14;233;normal;120;235;EUR
