date_maj;origin;dest;horizon;date_cible;lowest_price;price_level;typical_min;typical_max;devise
2026-09-07;BIA;NCE;J120;2027-01-05;131;normal;80;245;EUR
2026-09-07;BIA;NCE;J90;2026-12-06;131;normal;80;265;EUR
2026-09-07;BIA;NCE;J60;2026-11-06;131;normal;80;250;EUR
2026-09-07;BIA;NCE;J30;2026-10-07;157;normal;125;235;EUR
2026-09-07;BIA;NCE;J7;2026-09-14;262;élevé;130;235;EUR
