date_maj;origin;dest;horizon;date_cible;lowest_price;price_level;typical_min;typical_max;devise
2026-09-07;BIA;LYS;J120;2027-01-05;163;normal;115;240;EUR
2026-09-07;BIA;LYS;J90;2026-12-06;163;normal;45;290;EUR
2026-09-07;BIA;LYS;J60;2026-11-06;114;normal;45;285;EUR
2026-09-07;BIA;LYS;J30;2026-10-07;114;normal;50;205;EUR
2026-09-07;BIA;LYS;J7;2026-09-14;93;normal;70;215;EUR
