date_maj;origin;dest;horizon;date_cible;lowest_price;price_level;typical_min;typical_max;devise
2026-09-07;LYS;BIA;J120;2027-01-05;208;normal;90;220;EUR
2026-09-07;LYS;BIA;J90;2026-12-06;150;normal;50;310;EUR
2026-09-07;LYS;BIA;J60;2026-11-06;105;normal;30;245;EUR
2026-09-07;LYS;BIA;J30;2026-10-07;93;normal;40;175;EUR
2026-09-07;LYS;BIA;J7;2026-09-14;66;normal;45;180;EUR
