date_maj;origin;dest;horizon;date_cible;lowest_price;price_level;typical_min;typical_max;devise
2026-09-07;AJA;CDG;J120;2027-01-05;193;normal;170;355;EUR
2026-09-07;AJA;CDG;J90;2026-12-06;217;;;;EUR
2026-09-07;AJA;CDG;J60;2026-11-06;193;normal;170;350;EUR
2026-09-07;AJA;CDG;J30;2026-10-07;189;;;;EUR
2026-09-07;AJA;CDG;J7;2026-09-14;436;;;;EUR
