date_maj;origin;dest;horizon;date_cible;lowest_price;price_level;typical_min;typical_max;devise
2026-09-07;BIA;ORY;J120;2027-01-05;81;bas;110;260;EUR
2026-09-07;BIA;ORY;J90;2026-12-06;81;bas;110;270;EUR
2026-09-07;BIA;ORY;J60;2026-11-06;81;bas;120;255;EUR
2026-09-07;BIA;ORY;J30;2026-10-07;155;normal;115;280;EUR
2026-09-07;BIA;ORY;J7;2026-09-14;282;normal;125;285;EUR
