date_maj;origin;dest;horizon;date_cible;lowest_price;price_level;typical_min;typical_max;devise
2026-09-07;AJA;ORY;J120;2027-01-05;116;normal;110;260;EUR
2026-09-07;AJA;ORY;J90;2026-12-06;81;bas;110;280;EUR
2026-09-07;AJA;ORY;J60;2026-11-06;81;bas;120;255;EUR
2026-09-07;AJA;ORY;J30;2026-10-07;155;normal;125;280;EUR
2026-09-07;AJA;ORY;J7;2026-09-14;282;normal;135;285;EUR
