date_maj;origin;dest;horizon;date_cible;lowest_price;price_level;typical_min;typical_max;devise
2026-09-07;NCE;BIA;J120;2027-01-05;123;normal;80;240;EUR
2026-09-07;NCE;BIA;J90;2026-12-06;78;bas;115;265;EUR
2026-09-07;NCE;BIA;J60;2026-11-06;78;normal;75;255;EUR
2026-09-07;NCE;BIA;J30;2026-10-07;149;normal;75;225;EUR
2026-09-07;NCE;BIA;J7;2026-09-14;260;élevé;115;205;EUR
