date_maj;origin;dest;horizon;date_cible;lowest_price;price_level;typical_min;typical_max;devise
2026-09-07;FSC;TLS;J120;2027-01-05;266;;;;EUR
2026-09-07;FSC;TLS;J90;2026-12-06;149;normal;145;400;EUR
2026-09-07;FSC;TLS;J60;2026-11-06;181;normal;135;400;EUR
2026-09-07;FSC;TLS;J30;2026-10-07;269;normal;140;370;EUR
2026-09-07;FSC;TLS;J7;2026-09-14;359;normal;210;390;EUR
