date_maj;origin;dest;horizon;date_cible;lowest_price;price_level;typical_min;typical_max;devise
2026-09-07;ORY;BIA;J120;2027-01-05;81;bas;85;260;EUR
2026-09-07;ORY;BIA;J90;2026-12-06;80;;;;EUR
2026-09-07;ORY;BIA;J60;2026-11-06;81;bas;105;255;EUR
2026-09-07;ORY;BIA;J30;2026-10-07;154;normal;115;280;EUR
2026-09-07;ORY;BIA;J7;2026-09-14;281;élevé;110;280;EUR
