date_maj;origin;dest;horizon;date_cible;lowest_price;price_level;typical_min;typical_max;devise
2026-09-07;ORY;FSC;J120;2027-01-05;81;bas;110;260;EUR
2026-09-07;ORY;FSC;J90;2026-12-06;80;;;;EUR
2026-09-07;ORY;FSC;J60;2026-11-06;81;bas;105;255;EUR
2026-09-07;ORY;FSC;J30;2026-10-07;154;normal;125;280;EUR
2026-09-07;ORY;FSC;J7;2026-09-14;281;élevé;135;280;EUR
